ENSEMBL,means_sample_effectsample_5705STDY8058280,means_sample_effectsample_5705STDY8058281,means_sample_effectsample_5705STDY8058282,means_sample_effectsample_5705STDY8058283,means_sample_effectsample_5705STDY8058284,means_sample_effectsample_5705STDY8058285
ENSMUSG00000059878,0.004289057105779648,0.003268481930717826,0.0012381551787257195,0.0027161436155438423,0.0027798102237284184,0.005611795000731945
ENSMUSG00000048108,7.029144035186619e-05,0.0002464145072735846,0.00040460872696712613,9.671020961832255e-05,7.21729957149364e-05,0.00011788486881414428
ENSMUSG00000061353,0.001194770447909832,0.0007705941097810864,0.0008301544585265219,0.000854718207847327,0.00041940028313547373,0.0028755466919392347
ENSMUSG00000099869,0.03725473955273628,0.0981866791844368,0.010124525986611843,0.21635383367538452,0.05981229245662689,0.2836950123310089
ENSMUSG00000059689,0.006266519892960787,0.006765218451619148,0.0038120788522064686,0.01676737517118454,0.004072010982781649,0.019829558208584785
ENSMUSG00000042097,0.005727312061935663,0.006568665616214275,0.009186365641653538,0.013712318614125252,0.025505701079964638,0.017109671607613564
ENSMUSG00000042079,0.010572852566838264,0.030416082590818405,0.011954594403505325,0.044315699487924576,0.021191157400608063,0.03776328265666962
ENSMUSG00000004988,0.009197363629937172,0.011818689294159412,0.0068500288762152195,0.009055807255208492,0.007748150732368231,0.003960448782891035
ENSMUSG00000030134,0.021185100078582764,0.018044402822852135,0.010621407069265842,0.016327742487192154,0.014427036978304386,0.025153299793601036
ENSMUSG00000042042,0.004840777721256018,0.007669762708246708,0.010813118889927864,0.012850218452513218,0.01260345708578825,0.0071395584382116795
ENSMUSG00000030110,0.00024179293541237712,0.0008526942110620439,0.00028976384783163667,0.0007571473252028227,0.0006429703207686543,0.0010877668391913176
ENSMUSG00000030138,0.021904397755861282,0.01519080251455307,0.009619326330721378,0.021284015849232674,0.022586612030863762,0.01694304309785366
ENSMUSG00000030145,0.006276131607592106,0.001956527354195714,0.007900698110461235,0.0067276731133461,0.011935980059206486,0.012614953331649303
ENSMUSG00000072623,0.0017667239299044013,0.002285062801092863,0.0024611447006464005,0.005126160103827715,0.007112693972885609,0.004429714288562536
ENSMUSG00000007827,0.01296293456107378,0.01904301345348358,0.012031190097332,0.008142041973769665,0.011645703576505184,0.006973858457058668
ENSMUSG00000051331,0.18158946931362152,0.11432216316461563,0.11365916579961777,0.10341674089431763,0.11722028255462646,0.10701145231723785
ENSMUSG00000041477,0.007605019025504589,0.012892069295048714,0.021599534898996353,0.02398897521197796,0.037386588752269745,0.02445812337100506
ENSMUSG00000041460,0.011003393679857254,0.004340954590588808,0.00640190951526165,0.013821017928421497,0.026913214474916458,0.005922846030443907
ENSMUSG00000055003,0.005038835573941469,0.0029297699220478535,0.002492181258276105,0.005025158636271954,0.0025235500652343035,0.003072512336075306
ENSMUSG00000030168,0.024216443300247192,0.020175650715827942,0.02748616226017475,0.045386090874671936,0.07162051647901535,0.08303605765104294
ENSMUSG00000030170,0.017800092697143555,0.012421130202710629,0.00817456841468811,0.006371735129505396,0.017320577055215836,0.008639372885227203
ENSMUSG00000030172,0.07199495285749435,0.055201150476932526,0.07523281872272491,0.030667928978800774,0.048961054533720016,0.03746405616402626
ENSMUSG00000030166,0.010030185803771019,0.013673625886440277,0.015920454636216164,0.01302622351795435,0.01611507311463356,0.007555658929049969
ENSMUSG00000045962,0.11513073742389679,0.12485133856534958,0.17809927463531494,0.17378483712673187,0.179570272564888,0.04609835520386696
ENSMUSG00000041377,0.01659611612558365,0.013024937361478806,0.018182422965765,0.014776806347072124,0.020803997293114662,0.00828887615352869
ENSMUSG00000041372,0.0022300314158201218,0.001832242589443922,0.0014101451961323619,0.0023298661690205336,0.005923238582909107,0.001174063072539866
ENSMUSG00000030177,0.0146833760663867,0.008044288493692875,0.008624481037259102,0.030813895165920258,0.02568177878856659,0.015767062082886696
ENSMUSG00000030180,0.041414350271224976,0.0424894280731678,0.05447912588715553,0.0641818717122078,0.0713113397359848,0.029557552188634872
ENSMUSG00000002897,0.004898596089333296,0.0024155117571353912,0.0022710910998284817,0.005386439152061939,0.005260400474071503,0.006289741490036249
ENSMUSG00000094626,0.006267497316002846,0.0028244771528989077,0.0017698276787996292,0.0027816519141197205,0.0026513778138905764,0.0054936883971095085
ENSMUSG00000058979,0.026725169271230698,0.010128610767424107,0.013570109382271767,0.025487948209047318,0.022779252380132675,0.011549022980034351
ENSMUSG00000071226,0.006030029151588678,0.004469598643481731,0.00925277080386877,0.003332186955958605,0.006920441519469023,0.004508309066295624
ENSMUSG00000004902,0.00558579433709383,0.005231194198131561,0.005446607246994972,0.006005953531712294,0.007285711355507374,0.00231840368360281
ENSMUSG00000019210,0.05642589181661606,0.03714548796415329,0.0070649925619363785,0.0882253497838974,0.035056695342063904,0.11368204653263092
ENSMUSG00000009112,0.022071849554777145,0.009416715241968632,0.016028642654418945,0.02289917878806591,0.02831200323998928,0.009869099594652653
ENSMUSG00000051586,0.13360874354839325,0.07056516408920288,0.09010744094848633,0.09931837767362595,0.13617178797721863,0.07581443339586258
ENSMUSG00000108171,0.06100700795650482,0.0237080417573452,0.021655069664120674,0.00965041108429432,0.007298747077584267,0.011786406859755516
ENSMUSG00000067825,0.003415910294279456,0.0018505274783819914,0.003052408341318369,0.005529878661036491,0.0027872242499142885,0.0036486550234258175
ENSMUSG00000086527,0.000498967943713069,0.0006405787426047027,0.0003610668645706028,0.0006208346458151937,0.00043652256135828793,0.0008029996533878148
ENSMUSG00000030108,2.845727067324333e-05,0.00010304462193744257,0.00018759137310553342,4.211736813886091e-05,0.00046225724508985877,5.615308691631071e-05
ENSMUSG00000040797,0.010254607535898685,0.00613793171942234,0.006304815877228975,0.0062873754650354385,0.008804280310869217,0.00811399333178997
ENSMUSG00000030111,0.00027678714832291007,9.924978803610429e-05,0.00027085773763246834,0.0005215142155066133,0.0009753878694027662,0.000248487398494035
ENSMUSG00000007458,0.004397425800561905,0.0029767374508082867,0.00366548472084105,0.012665776535868645,0.011090175248682499,0.011294504627585411
ENSMUSG00000040669,0.024832548573613167,0.018146676942706108,0.010772067122161388,0.008321849629282951,0.009811539202928543,0.003838609904050827
ENSMUSG00000040649,0.00533295376226306,0.006106062326580286,0.0075581562705338,0.007629747968167067,0.008135064505040646,0.009275799617171288
ENSMUSG00000040613,0.000606016896199435,0.0002176600246457383,0.000704972364474088,0.001062169554643333,0.0009671325678937137,0.000999339739792049
ENSMUSG00000003153,0.0241448562592268,0.016899067908525467,0.01531174872070551,0.017438961192965508,0.017708271741867065,0.02242959477007389
ENSMUSG00000003154,0.007278433069586754,0.00875298585742712,0.0054951319471001625,0.004978172481060028,0.024435531347990036,0.004386525601148605
ENSMUSG00000030327,0.003916644491255283,0.0034553471487015486,0.0030445558950304985,0.009821898303925991,0.017668504267930984,0.021752173081040382
ENSMUSG00000008845,0.00036242714850232005,0.0004143092082813382,9.784394933376461e-05,9.508690709481016e-05,0.0001965629489859566,0.00017696090799290687
ENSMUSG00000005069,0.007868167012929916,0.007433817721903324,0.011658955365419388,0.011316300369799137,0.004175956826657057,0.009089503437280655
ENSMUSG00000008153,0.04981791600584984,0.024045204743742943,0.011487115174531937,0.019936053082346916,0.012976119294762611,0.036222442984580994
ENSMUSG00000004270,0.026290548965334892,0.01640634797513485,0.02157980389893055,0.027347207069396973,0.03250056132674217,0.010261098854243755
ENSMUSG00000004268,0.005911593791097403,0.009187364019453526,0.0025033208075910807,0.017407415434718132,0.025493444874882698,0.008448922075331211
ENSMUSG00000004264,0.006343699060380459,0.006458011921495199,0.004934248514473438,0.015366144478321075,0.011708143167197704,0.02054617367684841
ENSMUSG00000004267,0.03793204203248024,0.018175868317484856,0.008289962075650692,0.026169301941990852,0.013731803745031357,0.045692116022109985
ENSMUSG00000030125,0.0026592568028718233,0.002994176000356674,0.0036757569760084152,0.002013405552133918,0.008734285831451416,0.0023041272070258856
ENSMUSG00000023456,0.02599906548857689,0.03779492527246475,0.007601270452141762,0.03701178729534149,0.013341262005269527,0.08724364638328552
ENSMUSG00000038429,0.012272135354578495,0.016004523262381554,0.013378594070672989,0.009490350261330605,0.007566200569272041,0.009794758632779121
ENSMUSG00000023191,0.006899676751345396,0.004566596355289221,0.0053185573779046535,0.004282117355614901,0.006296409294009209,0.004030570853501558
ENSMUSG00000038390,0.018875721842050552,0.015934353694319725,0.007558347191661596,0.021459894254803658,0.014653174206614494,0.03930589184165001
ENSMUSG00000030122,0.05781812593340874,0.04950966686010361,0.019520137459039688,0.0403406135737896,0.009110722690820694,0.07306896150112152
ENSMUSG00000030120,0.02051866613328457,0.03637700527906418,0.01797959953546524,0.05706449970602989,0.018055953085422516,0.04785216227173805
ENSMUSG00000030127,0.0063638039864599705,0.008540533483028412,0.002171685453504324,0.009583794511854649,0.0093193044885993,0.013133391737937927
ENSMUSG00000030329,0.020212039351463318,0.016994016245007515,0.004131419118493795,0.019948167726397514,0.005324977450072765,0.015984533354640007
ENSMUSG00000038346,0.024400759488344193,0.010439186356961727,0.014028222300112247,0.012774779461324215,0.01293602492660284,0.00553108099848032
ENSMUSG00000108034,0.05773638188838959,0.07307527959346771,0.051731307059526443,0.05024104565382004,0.05873851478099823,0.01816374808549881
ENSMUSG00000030330,0.02756928838789463,0.04650033637881279,0.0161649901419878,0.026353903114795685,0.03439512103796005,0.02300039865076542
ENSMUSG00000072770,0.004933742340654135,0.014308963902294636,0.0075251078233122826,0.007281450089067221,0.007272379472851753,0.012085411697626114
ENSMUSG00000063870,0.18212369084358215,0.12240170687437057,0.07162744551897049,0.030044235289096832,0.060231082141399384,0.03329161927103996
ENSMUSG00000038279,0.006046962924301624,0.004168021958321333,0.004755998495966196,0.007329442072659731,0.007157555781304836,0.0030051367357373238
ENSMUSG00000038271,0.0617828369140625,0.032814543694257736,0.037237126380205154,0.02909325622022152,0.019546082243323326,0.035813167691230774
ENSMUSG00000038252,0.010491374880075455,0.007555799558758736,0.005290536675602198,0.0028431557584553957,0.011296615935862064,0.0041803899221122265
ENSMUSG00000030335,0.006241633556783199,0.006912674754858017,0.002759004710242152,0.016756664961576462,0.0046849302016198635,0.021544385701417923
ENSMUSG00000030337,0.008812101557850838,0.0029563973657786846,0.006619695108383894,0.008801930584013462,0.010825107805430889,0.010222187265753746
ENSMUSG00000030336,0.009653734974563122,0.010281028226017952,0.006453292910009623,0.0028046146035194397,0.0038806519005447626,0.003628814360126853
ENSMUSG00000030342,0.01945948414504528,0.02947651781141758,0.008466550149023533,0.028352873399853706,0.008395432494580746,0.06550931185483932
ENSMUSG00000101191,0.000328390538925305,0.0006521856994368136,0.001095428830012679,0.0004960400983691216,0.0008565750322304666,0.0009304757113568485
ENSMUSG00000038115,0.0009243178647011518,0.002739789430052042,0.002620099578052759,0.003577537601813674,0.0035935884807258844,0.0015536639839410782
ENSMUSG00000049107,0.001534568495117128,0.004051249474287033,0.0011350319255143404,0.003850333159789443,0.005273865070194006,0.002981285797432065
ENSMUSG00000047976,0.011243151500821114,0.011216789484024048,0.008796383626759052,0.04349256679415703,0.06444999575614929,0.05595933273434639
ENSMUSG00000038077,0.017606478184461594,0.018557872623205185,0.009865259751677513,0.019858574494719505,0.01586204580962658,0.015813516452908516
ENSMUSG00000097596,0.02642093412578106,0.021610094234347343,0.007435689214617014,0.0034694878850132227,0.009330037981271744,0.007715438026934862
ENSMUSG00000000399,0.00733265420421958,0.007347694132477045,0.003959359601140022,0.014025747776031494,0.016431307420134544,0.02469676174223423
ENSMUSG00000030347,0.005108771380037069,0.005621921271085739,0.0028839821461588144,0.003103483933955431,0.005780875217169523,0.0054430970922112465
ENSMUSG00000038028,0.0035233732778578997,0.0019531995058059692,0.0010163439437747002,0.006534220650792122,0.007806679699569941,0.0014252158580347896
ENSMUSG00000097525,0.0054035307839512825,0.009547431953251362,0.005366186145693064,0.004129392560571432,0.007459468673914671,0.0023829254787415266
ENSMUSG00000000184,0.013799366541206837,0.007842568680644035,0.007008213549852371,0.010105369612574577,0.0058886585757136345,0.014467543922364712
ENSMUSG00000097166,0.002189459279179573,0.002620484447106719,0.0014394423924386501,0.0053763617761433125,0.002009818097576499,0.002293481258675456
ENSMUSG00000037997,0.006451791152358055,0.009927497245371342,0.01047310046851635,0.01699141599237919,0.013458875939249992,0.0039046856109052896
ENSMUSG00000061414,0.0032386945094913244,0.0026656200643628836,0.0020997370593249798,0.003006962826475501,0.0026062249671667814,0.0007543278625234962
ENSMUSG00000030350,0.015270712785422802,0.007455063052475452,0.005760216154158115,0.00892942026257515,0.006577260326594114,0.008717700839042664
ENSMUSG00000030351,0.0019069731933996081,0.0009678633068688214,0.0007123015238903463,0.000592675874941051,0.0014426801353693008,0.0005175816477276385
ENSMUSG00000030352,0.03142038360238075,0.02621450088918209,0.02537660114467144,0.013107122853398323,0.019564969465136528,0.013712364248931408
ENSMUSG00000001521,0.025464067235589027,0.03784463554620743,0.025736240670084953,0.044097404927015305,0.08104520291090012,0.02108975127339363
ENSMUSG00000097253,0.011003714054822922,0.004625288769602776,0.0032651436049491167,0.00540213193744421,0.008400353603065014,0.0022832415997982025
ENSMUSG00000048668,0.0031117259059101343,0.003233859781175852,0.0036250234115868807,0.007821337319910526,0.005809963680803776,0.002337411744520068
ENSMUSG00000108011,0.0024491704534739256,0.0018718126229941845,0.002093444811180234,0.0029326295480132103,0.0031897909939289093,0.001209564390592277
ENSMUSG00000085739,0.002451907377690077,0.000874296179972589,0.003147182520478964,0.002297058003023267,0.0015514283441007137,0.0012377436505630612
ENSMUSG00000001520,0.008671020157635212,0.0030139682348817587,0.004860365763306618,0.004908306524157524,0.002456155139952898,0.0032198147382587194
ENSMUSG00000001518,0.011316300369799137,0.008867365308105946,0.014423122629523277,0.02070574276149273,0.025191504508256912,0.014753664843738079
ENSMUSG00000030357,0.004914542660117149,0.02234484627842903,0.009841025806963444,0.020748063921928406,0.01837603934109211,0.026410745456814766
ENSMUSG00000059659,0.007463190238922834,0.0021382325794547796,0.005552310962229967,0.005277457647025585,0.011594003066420555,0.004030674230307341
ENSMUSG00000030359,0.0035934653133153915,0.005901412107050419,0.004078530706465244,0.01006369199603796,0.011245178058743477,0.0022121949587017298
ENSMUSG00000107872,0.3324752748012543,0.11596237123012543,0.062163203954696655,0.05735316872596741,0.1479170322418213,0.03694987669587135
ENSMUSG00000090164,0.00020513773779384792,0.0002613998658489436,0.0006638293853029609,0.00039083254523575306,0.0007092214073054492,0.0004520471266005188
ENSMUSG00000030157,7.898151670815423e-05,0.0002740327618084848,0.00021940586157143116,0.0006250300793908536,0.0009977883892133832,8.215261914301664e-05
ENSMUSG00000030161,0.013308095745742321,0.009934965521097183,0.004957062192261219,0.027786612510681152,0.01885923556983471,0.03661089763045311
ENSMUSG00000030149,7.672180072404444e-05,0.00013258955732453614,8.578760753152892e-05,9.811089694267139e-05,4.517607521847822e-05,0.00021013144578319043
ENSMUSG00000030188,0.0013152958126738667,0.004468746483325958,0.005376408342272043,0.0060503315180540085,0.008792801760137081,0.0026119439862668514
ENSMUSG00000032899,0.0004180585383437574,0.0007102461531758308,0.0013940063072368503,0.00023726031940896064,0.0007493857410736382,0.0001155099889729172
ENSMUSG00000030189,0.014005251228809357,0.012951442040503025,0.005808756221085787,0.009196442551910877,0.01050808746367693,0.009354177862405777
ENSMUSG00000072704,0.0030957437120378017,0.0031378590501844883,0.00595121830701828,0.041136179119348526,0.020993681624531746,0.031464241445064545
ENSMUSG00000030199,0.03958195075392723,0.0458022765815258,0.05719618499279022,0.01731530763208866,0.02705266885459423,0.034764401614665985
ENSMUSG00000030201,0.019285473972558975,0.033788543194532394,0.043199535459280014,0.052840784192085266,0.06044266000390053,0.048170413821935654
ENSMUSG00000042992,0.005161297973245382,0.009486494585871696,0.017984658479690552,0.025446133688092232,0.023035982623696327,0.02359897457063198
ENSMUSG00000030203,0.006388903595507145,0.01939917728304863,0.018965668976306915,0.011797805316746235,0.022409599274396896,0.01499166153371334
ENSMUSG00000032652,0.005134720355272293,0.010403422638773918,0.02205347642302513,0.027743570506572723,0.018060050904750824,0.013409953564405441
ENSMUSG00000032641,0.02006857469677925,0.007161492481827736,0.006272624712437391,0.013202076777815819,0.033168502151966095,0.006342976354062557
ENSMUSG00000003031,0.005274166818708181,0.001492326962761581,0.005202264059334993,0.022432301193475723,0.005825759377330542,0.011250123381614685
ENSMUSG00000098318,0.0002614128461573273,0.0008865492418408394,0.0017382630612701178,0.0014471496688202024,0.001940728398039937,0.0011521832784637809
ENSMUSG00000030204,0.006936303339898586,0.011939999647438526,0.008004162460565567,0.016864413395524025,0.03818344697356224,0.005738191772252321
ENSMUSG00000042770,0.006573657505214214,0.003471364500001073,0.002947939792647958,0.008885549381375313,0.006298231892287731,0.016177011653780937
ENSMUSG00000030207,0.029221311211586,0.015371523797512054,0.014193887822329998,0.014425145462155342,0.023989884182810783,0.01786493882536888
ENSMUSG00000030206,0.004910160321742296,0.0009449176723137498,0.0027944117318838835,0.004576447419822216,0.005273832473903894,0.0028100935742259026
ENSMUSG00000030209,0.2198874056339264,0.15036335587501526,0.08926287293434143,0.10977725684642792,0.09962936490774155,0.1672453135251999
ENSMUSG00000086239,0.003269430948421359,0.003167922841385007,0.0010008098324760795,0.0008625212940387428,0.0008680811733938754,0.001115859835408628
ENSMUSG00000086614,0.0034797238186001778,0.007614751812070608,0.0038278440479189157,0.0039446307346224785,0.003662179224193096,0.00553875369951129
ENSMUSG00000030213,0.04709020256996155,0.04975210875272751,0.05835677310824394,0.049316104501485825,0.06973030418157578,0.036211080849170685
ENSMUSG00000060032,0.011334007605910301,0.008501514792442322,0.006213669199496508,0.04824959859251976,0.014015471562743187,0.07134952396154404
ENSMUSG00000030216,0.024382585659623146,0.019228428602218628,0.011511317454278469,0.025442730635404587,0.01610451750457287,0.02640657126903534
ENSMUSG00000043298,0.0025455011054873466,0.0016221657861024141,0.002385858679190278,0.002999471966177225,0.004316781181842089,0.008935020305216312
ENSMUSG00000030218,0.00026222405722364783,0.0008069770410656929,0.0006081549800001085,0.0003485088818706572,0.0007655976223759353,0.0029053876642137766
ENSMUSG00000030220,0.002357532037422061,0.003242279402911663,0.002733031753450632,0.0014035964850336313,0.002068634144961834,0.0034763638395816088
ENSMUSG00000030222,0.00491423811763525,0.004306641407310963,0.0036800820380449295,0.0035247227642685175,0.004691594280302525,0.004426200408488512
ENSMUSG00000030223,0.015677398070693016,0.02210969664156437,0.011838136240839958,0.010070374235510826,0.008346575312316418,0.014950512908399105
ENSMUSG00000015766,0.009387556463479996,0.007787223439663649,0.01154370978474617,0.008898480795323849,0.008779818192124367,0.008450368419289589
ENSMUSG00000030224,0.003625820390880108,0.014361295849084854,0.0032293216791003942,0.028619321063160896,0.010213986039161682,0.026242244988679886
ENSMUSG00000030226,0.023156991228461266,0.019704589620232582,0.007705940864980221,0.011831928044557571,0.010052033700048923,0.014618669636547565
ENSMUSG00000107675,0.001042510848492384,0.0013896379387006164,0.0009582682978361845,0.00038261120789684355,0.0002419850934529677,0.00032672708039171994
ENSMUSG00000100166,0.0003629098064266145,0.0009155487059615552,0.00013567325368057936,0.00019913351570721716,0.0005030687316320837,0.00034653162583708763
ENSMUSG00000030231,0.09975974261760712,0.08491004258394241,0.0799439549446106,0.09138922393321991,0.12651832401752472,0.06061021611094475
ENSMUSG00000030232,0.029272038489580154,0.015542094595730305,0.025399455800652504,0.04127300903201103,0.03986962512135506,0.01618102192878723
ENSMUSG00000107638,0.0004338272556196898,0.00019631585746537894,0.0006130300462245941,0.0004750583611894399,0.002046635840088129,0.0006010531214997172
ENSMUSG00000041741,0.0033507144544273615,0.004357123281806707,0.005103156901896,0.00267769955098629,0.0069444444961845875,0.00420756172388792
ENSMUSG00000030235,0.007556440774351358,0.0048051816411316395,0.0034396396949887276,0.003592113731428981,0.0031595637556165457,0.003573432331904769
ENSMUSG00000030236,3.7439069274114445e-05,9.500922169536352e-05,0.0004676876706071198,0.0003968345117755234,0.00013785515329800546,0.00010322127491235733
ENSMUSG00000084927,0.0014907104196026921,0.004024839494377375,0.0017502689734101295,0.00928013026714325,0.026290705427527428,0.0007710230420343578
ENSMUSG00000030237,0.00017809183918870986,0.00011964288569288328,0.0002713075664360076,6.314797792583704e-05,0.0006241868832148612,0.0007716839900240302
ENSMUSG00000041671,0.005287770181894302,0.012611758895218372,0.006379971280694008,0.010120655409991741,0.015444125980138779,0.008575620129704475
ENSMUSG00000030243,0.011203666217625141,0.006396295502781868,0.011737361550331116,0.006906540133059025,0.010696797631680965,0.013395369984209538
ENSMUSG00000030245,0.005394098348915577,0.00488537922501564,0.0037907331716269255,0.01499253325164318,0.012213528156280518,0.013612616807222366
ENSMUSG00000030246,0.04200504720211029,0.08087731152772903,0.007299157790839672,0.11050967127084732,0.02363067865371704,0.1705075055360794
ENSMUSG00000030249,0.00012581275950651616,0.0002505602897144854,0.00010508922423468903,0.00024215200392063707,0.0006451308145187795,0.0003128460084553808
ENSMUSG00000030282,0.016072358936071396,0.010090995579957962,0.014118898659944534,0.012701720930635929,0.004962598904967308,0.020735537633299828
ENSMUSG00000030283,0.009846221655607224,0.008991128765046597,0.010448483750224113,0.007262897677719593,0.007915827445685863,0.00948387198150158
ENSMUSG00000030279,0.04164230450987816,0.06598933041095734,0.057925738394260406,0.08949420601129532,0.09445490688085556,0.08275353163480759
ENSMUSG00000030275,0.05345000699162483,0.034875527024269104,0.09506404399871826,0.14025919139385223,0.1292138546705246,0.13986355066299438
ENSMUSG00000107802,0.04412464424967766,0.04054851830005646,0.020436346530914307,0.014713317155838013,0.025852978229522705,0.01273117121309042
ENSMUSG00000086887,2.7193613277631812e-05,2.9009906938881613e-05,4.29906758654397e-05,8.142495789797977e-05,0.00033933279337361455,4.263562004780397e-05
ENSMUSG00000041540,0.038744159042835236,0.031546976417303085,0.03558999300003052,0.04258554056286812,0.04982408881187439,0.03565875068306923
ENSMUSG00000087157,0.0015436623943969607,0.0013154324842616916,0.0014262505574151874,0.0009437758126296103,0.0014976870734244585,0.0018383527640253305
ENSMUSG00000085785,0.002290034433826804,0.0006102025508880615,0.0010626438306644559,0.0011990971397608519,0.0011587272165343165,0.0002975270035676658
ENSMUSG00000086282,0.013224588707089424,0.008751917630434036,0.011477341875433922,0.011483177542686462,0.009869089350104332,0.0069841742515563965
ENSMUSG00000030268,0.010695930570363998,0.004477769136428833,0.0036035720258951187,0.01950145699083805,0.025550708174705505,0.018265375867486
ENSMUSG00000030263,0.0006935131968930364,0.00034550653072074056,0.00019588982104323804,0.00042877893429249525,0.00019282304856460541,0.0003010528162121773
ENSMUSG00000040370,0.0015817906241863966,0.0017788468394428492,0.00310787046328187,0.011446886695921421,0.00750194163993001,0.0032927128486335278
ENSMUSG00000030265,0.010269062593579292,0.01309336069971323,0.016178831458091736,0.03518875315785408,0.031981661915779114,0.03622116521000862
ENSMUSG00000086013,0.0048528327606618404,0.0015322008403018117,0.0017635549884289503,0.003452749690040946,0.0041373432613909245,0.0041251652874052525
ENSMUSG00000030259,0.04362669587135315,0.05995621159672737,0.05800268426537514,0.03656522184610367,0.04247184470295906,0.03947948291897774
ENSMUSG00000030256,0.012980458326637745,0.009591246023774147,0.015415380708873272,0.028709297999739647,0.011572021059691906,0.007089002523571253
ENSMUSG00000030287,0.010120665654540062,0.013436740264296532,0.008172939531505108,0.012586353346705437,0.010611814446747303,0.013297217898070812
ENSMUSG00000040250,0.011185447685420513,0.004898544866591692,0.007115906570106745,0.009272663854062557,0.01771075651049614,0.0088178850710392
ENSMUSG00000040242,0.008431777358055115,0.013870456255972385,0.018217675387859344,0.02996610663831234,0.03404657542705536,0.04886587709188461
ENSMUSG00000040234,0.014100121334195137,0.011243237182497978,0.014166833832859993,0.025037214159965515,0.032782070338726044,0.032117292284965515
ENSMUSG00000030291,0.006220395676791668,0.00622266810387373,0.01128543820232153,0.025581790134310722,0.009580422192811966,0.030898256227374077
ENSMUSG00000001630,0.00880512036383152,0.007193671073764563,0.01873643323779106,0.02206476777791977,0.01814204826951027,0.008934902027249336
ENSMUSG00000040187,0.008629064075648785,0.005462707486003637,0.0059285592287778854,0.0029879617504775524,0.008037221617996693,0.0032477104105055332
ENSMUSG00000016487,0.008144061081111431,0.011509863659739494,0.017399929463863373,0.0069537353701889515,0.008797407150268555,0.006404428742825985
ENSMUSG00000040112,0.006409503053873777,0.0049592372961342335,0.0055365483276546,0.009195924736559391,0.007585049606859684,0.014912251383066177
ENSMUSG00000072662,0.00317942863330245,0.0027715484611690044,0.004437138792127371,0.0018272257875651121,0.005263549741357565,0.001699532032944262
ENSMUSG00000040102,0.006414309609681368,0.005566318053752184,0.006330769043415785,0.004911181051284075,0.006359114311635494,0.0026928598526865244
ENSMUSG00000048776,0.00041460071224719286,0.0007492228760384023,0.000100680161267519,0.0007930845604278147,0.0007186265429481864,0.0006844856543466449
ENSMUSG00000030301,0.010028674267232418,0.0067862519063055515,0.012233597226440907,0.0071618990041315556,0.009418497793376446,0.0164014995098114
ENSMUSG00000030303,0.025115547701716423,0.028207140043377876,0.02700035274028778,0.030567549169063568,0.023129556328058243,0.029407944530248642
ENSMUSG00000089948,0.007388903759419918,0.004216809291392565,0.004998736083507538,0.003221878781914711,0.0013500706991180778,0.00493756914511323
ENSMUSG00000030304,0.01924709416925907,0.03826285898685455,0.02894272655248642,0.04956204444169998,0.05370358005166054,0.021427523344755173
ENSMUSG00000030306,0.03653630241751671,0.026800505816936493,0.023964468389749527,0.028052236884832382,0.032328516244888306,0.02149302326142788
ENSMUSG00000040029,0.02404322661459446,0.01828843541443348,0.023711856454610825,0.02855689264833927,0.038878634572029114,0.019856614992022514
ENSMUSG00000030309,0.0027029174380004406,0.00367548200301826,0.009706886485219002,0.018345719203352928,0.01631513610482216,0.011546126566827297
ENSMUSG00000030313,0.05196298286318779,0.05850685387849808,0.04733852669596672,0.10322128236293793,0.1432548612356186,0.04646460711956024
ENSMUSG00000097505,0.00735721318051219,0.019643966108560562,0.0033029767218977213,0.028551297262310982,0.03419899940490723,0.011540054343640804
ENSMUSG00000068250,0.018228519707918167,0.02918289229273796,0.013709493912756443,0.04941270872950554,0.05246997997164726,0.048223596066236496
ENSMUSG00000032712,0.004680464509874582,0.009208750911056995,0.023272991180419922,0.024369284510612488,0.03429742529988289,0.03376857563853264
ENSMUSG00000003452,0.046675100922584534,0.04729078710079193,0.09063292294740677,0.14053678512573242,0.15645617246627808,0.1164293959736824
ENSMUSG00000078816,0.027523381635546684,0.02486974373459816,0.012655266560614109,0.015387766994535923,0.012257391586899757,0.01921764202415943
ENSMUSG00000069806,0.02098863199353218,0.014871349558234215,0.025372492149472237,0.04814695566892624,0.05508217215538025,0.02600838430225849
ENSMUSG00000107815,0.007767371833324432,0.004314789082854986,0.004152859561145306,0.005813430529087782,0.005183200817555189,0.0055930279195308685
ENSMUSG00000053395,0.013236265629529953,0.010744672268629074,0.007711884565651417,0.00925593450665474,0.012395639903843403,0.011893818154931068
ENSMUSG00000107862,0.05381379276514053,0.0414348840713501,0.02119598165154457,0.024719275534152985,0.02880125306546688,0.03223128244280815
ENSMUSG00000107985,0.00026082713156938553,0.00012727566354442388,0.00013245054287835956,0.00018236125470139086,0.0005859695957042277,0.00014525261940434575
ENSMUSG00000035674,0.005972810089588165,0.0029779241885989904,0.002616059733554721,0.013216430321335793,0.008374174125492573,0.006662890315055847
ENSMUSG00000006335,0.0034748357720673084,0.0019859103485941887,0.004337604623287916,0.005275791976600885,0.005256957840174437,0.005270079243928194
ENSMUSG00000008373,0.01640646532177925,0.009324371814727783,0.008790881372988224,0.013793563470244408,0.01778019219636917,0.023538483306765556
ENSMUSG00000035632,0.04841694235801697,0.026613449677824974,0.01232585497200489,0.021332135424017906,0.04773515835404396,0.013527224771678448
